plant_name_id,ipni_id,taxon,genus,species,family,prediction,predicted_threat,prediction_binomial,accuracy_binomial,category,observed_threat,threat_binomial,confidence,mean_alt,total_flor_regions,mean_eoo,mean_aoo,pa_binomial,protected,II,IV,VI,trop_subtrop_moist_broad,trop_subtrop_grass_sav_shrub,desert_xeric,flooded_grass,montane_grass,hfp_delta_class1,hfp_delta_class2,hfp_delta_class3,hfp_delta_class4,hfp_delta_class5,hfp_2009_class1,hfp_2009_class2,hfp_2009_class3,hfp_2009_class4,hfp_2009_class5,hfp_2009_class6,hfp_2009_class7,hfp_2009_class8,hfp_2009_class9,hfp_2009_class10,hfp_quant_1to3,hfp_quant_1to4,sqrt_eoo,sqrt_aoo,sqrt_desert,new_pred,threatened,.lower,.upper
1082421-az,976190-1,Solanecio harennensis,Solanecio,harennensis,Asteraceae,correct,T,0,1,CR,T,1,confident,1850,1,4,4,1,present,present,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.741349019,0.684678701,0.792313375
1223060-az,60458887-2,Solanum hirtulum,Solanum,hirtulum,Solanaceae,under,NT,1,0,VU,T,1,confident,2875,5,86367,56,1,present,present,absent,absent,0.289869764,0.222552494,0.000985239,0,0.486592502,0.036009729,0.084108488,0.278288579,0.34885492,0.252738283,0,3.77E-09,0.023660284,0.038538011,0.060751353,0.168981691,0.185801221,0.321791626,0.162607071,0.03786874,0.023660288,0.062198299,293.8826296,7.483314774,0.031388521,under,0.29357958,0.198453866,0.377451977
1032154-az,819930-1,Solanum macracanthum,Solanum,macracanthum,Solanaceae,correct,NT,0,1,LC,NT,0,confident,2700,5,798520,80,1,present,present,absent,absent,0.161474753,0.593631738,0,0,0.244893509,0.015823141,0.041307469,0.59488302,0.253786538,0.094199832,0,0,0.038005852,0.180286331,0.190056675,0.184744863,0.157129534,0.145454448,0.083078337,0.02124396,0.038005852,0.218292182,893.5994628,8.94427191,0,not_threatened,0.231631019,0.140775932,0.335904003
1062669-az,250266-1,Sonchus obtusilobus,Sonchus,obtusilobus,Asteraceae,under,NT,1,0,CR,T,1,low_confidence,3200,1,4,4,0,absent,absent,absent,absent,0.367903253,0.250140454,0.007551513,0,0.37440478,0.020405301,0.091290846,0.445863905,0.377000656,0.065439292,0,0,0,0.006024317,0.082226087,0.224372893,0.362922774,0.291823914,0.029396067,0.003233948,0,0.006024317,2,2,0.08689944,under,0.379427291,0.31548166,0.453514976
194837-wcs,972582-1,Stachys balensis,Stachys,balensis,Lamiaceae,correct,T,0,1,VU,T,1,confident,1775,2,24907,32,1,present,present,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,157.8195172,5.656854249,0.104284009,threatened,0.69735365,0.635402831,0.762826728
195213-wcs,972585-1,Stachys jijigaensis,Stachys,jijigaensis,Lamiaceae,correct,T,0,1,EN,T,1,confident,1525,1,479,16,1,present,absent,absent,present,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,21.88606863,4,0,threatened,0.69735365,0.635402831,0.762826728
1130975-az,251854-1,Stomatanthes meyeri,Stomatanthes,meyeri,Asteraceae,correct,T,0,1,EN,T,1,confident,2300,1,8,8,0,absent,absent,absent,absent,0.405290822,0.26451159,0,0,0.330197588,0.0683656,0.170393761,0.458176936,0.228695029,0.074368674,0,0,0.071534131,0.182237318,0.146618437,0.191411473,0.14398204,0.17658118,0.078649021,0.0089864,0.071534131,0.253771449,2.828427125,2.828427125,0,threatened,0.730215887,0.673610985,0.789567911
588834-az,382995-1,Streptocarpus phaeotrichus,Streptocarpus,phaeotrichus,Gesneriaceae,correct,T,0,1,EN,T,1,confident,1685,2,11908,12,1,present,absent,absent,absent,0.400165633,0.351142421,0,0,0.248691946,0.040879024,0.123728172,0.371194118,0.352506382,0.111692304,0,0,0.045557672,0.115878752,0.127236725,0.217958308,0.188481193,0.222433809,0.076603904,0.005849636,0.045557672,0.161436424,109.1237829,3.464101615,0,threatened,0.609148713,0.510311836,0.696863797
587097-az,961171-1,Striga pinnatifida,Striga,pinnatifida,Orobanchaceae,correct,T,0,1,CR,T,1,confident,1600,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.676202339,0.598896896,0.739390657
198380-wcs,939757-1,Stylochaeton oligocarpum,Stylochaeton,oligocarpum,Araceae,correct,T,0,1,EN,T,1,confident,810,1,51966,16,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,227.9605229,4,0,threatened,0.676163961,0.602780577,0.759792412
445309-az,520512-1,Tephrosia dichroocarpa,Tephrosia,dichroocarpa,Fabaceae,under,NT,1,0,EN,T,1,confident,2325,2,48564,16,0,absent,absent,absent,absent,0.358653332,0.249121727,0.00286197,0,0.389362971,0.011778946,0.060515123,0.305008069,0.392042722,0.23065514,0,1.10E-08,0.042438103,0.070751324,0.090683503,0.154924631,0.206846216,0.290074233,0.125764403,0.018517575,0.042438114,0.113189438,220.3724121,4,0.053497382,under,0.33740653,0.268981256,0.417111146
436127-az,56303-1,Thunbergia hirsuta,Thunbergia,hirsuta,Acanthaceae,under,NT,1,0,EN,T,1,low_confidence,2100,2,7246,266,0,absent,absent,absent,absent,0.274107286,0.324210949,0,0,0.401681765,0.029580737,0.057643,0.253645619,0.357724542,0.301406101,0,7.98E-09,0.050067719,0.075862755,0.085749021,0.182794843,0.150591724,0.312679806,0.125034838,0.017219286,0.050067727,0.125930482,85.12343978,16.30950643,0,under,0.379086704,0.306766683,0.469962166
436070-az,56358-1,Thunbergia mauginii,Thunbergia,mauginii,Acanthaceae,correct,T,0,1,VU,T,1,confident,1500,2,7332,48,1,present,present,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,85.62709851,6.92820323,0.104284009,threatened,0.596585239,0.516879291,0.686960551
436276-az,56414-1,Thunbergia ruspolii,Thunbergia,ruspolii,Acanthaceae,correct,NT,0,1,LC,NT,0,low_confidence,1700,8,167841,248,1,present,present,absent,absent,0.22684539,0.41720574,0.115013614,0.001380887,0.239554369,0.027250466,0.08893711,0.552454256,0.232145431,0.099212737,0.001631776,0.007962502,0.057383477,0.102776891,0.183175702,0.204836282,0.154869111,0.176708216,0.088511373,0.02214467,0.066977755,0.169754647,409.6840246,15.74801575,0.339136571,not_threatened,0.425627948,0.35560565,0.516945774
206114-wcs,461838-1,Tinnea somalensis,Tinnea,somalensis,Lamiaceae,over,T,2,0,LC,NT,0,confident,1500,3,47262,152,1,present,present,absent,present,0.151162789,0.641408901,0.009868069,0,0.197560242,0.017258105,0.052353315,0.650421666,0.22998223,0.049984684,0.000229968,0.001950964,0.09518321,0.185148424,0.213307865,0.193796763,0.156875345,0.102250081,0.04022481,0.011032572,0.097364142,0.282512565,217.3982521,12.32882801,0.099338152,over,0.622965746,0.538638761,0.703004626
207191-wcs,968357-1,Tragia abortiva,Tragia,abortiva,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1675,1,228,20,0,absent,absent,absent,absent,0.258977847,0.501416367,0.05529658,0,0.184309206,0.039839236,0.152798064,0.424697355,0.338676881,0.043988464,0.001127922,0.001661359,0.075119943,0.053903794,0.112832404,0.256139467,0.221212784,0.232635057,0.043469603,0.001897667,0.077909224,0.131813018,15.09966887,4.472135955,0.235152248,threatened,0.697038378,0.638312194,0.76438479
207219-wcs,968356-1,Tragia ashiae,Tragia,ashiae,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,2300,2,18449,20,0,absent,absent,absent,absent,0.179405461,0.480615404,0,0,0.339979135,0.014587142,0.04718153,0.515613201,0.271564458,0.151053669,0,0,0.083924533,0.145180132,0.156740812,0.138889693,0.123392263,0.17188311,0.138753909,0.041235548,0.083924533,0.229104665,135.827096,4.472135955,0,threatened,0.697038378,0.638312194,0.76438479
376127-wcs,968360-1,Tragia crenata,Tragia,crenata,Euphorbiaceae,correct,T,0,1,CR,T,1,confident,1300,1,4,4,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,2,2,0,threatened,0.697038378,0.638312194,0.76438479
207423-wcs,968359-1,Tragia negeliensis,Tragia,negeliensis,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1450,2,870.5,14,0,absent,absent,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,29.50423698,3.741657387,0.104284009,threatened,0.671747994,0.60659261,0.736516612
207539-wcs,968355-1,Tragia triumfetoides,Tragia,triumfetoides,Euphorbiaceae,correct,T,0,1,EN,T,1,confident,1925,1,8,8,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2.828427125,2.828427125,0.148999813,threatened,0.697038378,0.638312194,0.76438479
440726-az,907720-1,Trifolium abyssinicum,Trifolium,abyssinicum,Fabaceae,correct,NT,0,1,LC,NT,0,confident,3000,6,166531,120,1,present,present,absent,absent,0.218745061,0.466638265,0.005897639,0,0.308719035,0.02226011,0.060508831,0.472311626,0.288079652,0.156839781,0.000124062,0.001052502,0.065147118,0.121304786,0.1441094,0.174723314,0.163051083,0.2046153,0.100188293,0.025684143,0.066323682,0.187628468,408.0820996,10.95445115,0.076796089,not_threatened,0.291052428,0.219228528,0.365651001
439391-az,523002-1,Trifolium chilaloense,Trifolium,chilaloense,Fabaceae,correct,T,0,1,CR,T,1,confident,2900,1,4,4,1,present,present,absent,absent,0.26288942,0.06474777,0,0,0.67236281,0.022254869,0.097844176,0.305229004,0.305217233,0.269454718,0,0,0,1.35E-05,0.039688562,0.137623714,0.181188858,0.347942632,0.252382961,0.041159795,0,1.35E-05,2,2,0,threatened,0.681022489,0.605915781,0.75624689
439357-az,523075-1,Trifolium decorum,Trifolium,decorum,Fabaceae,over,T,2,0,NT,NT,0,confident,2400,6,41677,48,0,absent,absent,absent,absent,0.312802057,0.264503807,0.000818353,0,0.421875783,0.02585078,0.078024961,0.278768432,0.36611709,0.251238738,0,3.13E-09,0.02505803,0.044217874,0.069843931,0.167372046,0.181989686,0.313953155,0.162876097,0.034689178,0.025058033,0.069275907,204.1494551,6.92820323,0.028606874,over,0.530230372,0.451916296,0.604277382
439269-az,523354-1,Trifolium mattirolianum,Trifolium,mattirolianum,Fabaceae,over,T,2,0,LC,NT,0,low_confidence,1700,9,271523,284,1,present,absent,absent,absent,0.248909735,0.487959664,0.003529046,0.001096547,0.258505008,0.024128475,0.072227729,0.473634283,0.293116748,0.136892765,0.001203923,0.005509664,0.03407528,0.134611431,0.144407991,0.196443638,0.171326307,0.205828859,0.088513365,0.018079542,0.040788867,0.175400298,521.0786889,16.85229955,0.059405776,over,0.461724048,0.378074761,0.539920293
440032-az,523548-1,Trifolium pichisermollii,Trifolium,pichisermollii,Fabaceae,over,T,2,0,NT,NT,0,confident,2400,3,12715,68,0,absent,absent,absent,absent,0.330377794,0.182165825,0.001598001,0,0.48585838,0.018689799,0.073577777,0.261916127,0.363357796,0.282458501,0,6.11E-09,0.023693752,0.039659328,0.053768291,0.113197983,0.166528423,0.324555992,0.221535768,0.057060457,0.023693758,0.063353087,112.7608088,8.246211251,0.039975002,over,0.560460246,0.482846846,0.635040932
439654-az,523683-1,Trifolium schimperi,Trifolium,schimperi,Fabaceae,correct,NT,0,1,LC,NT,0,confident,2425,6,189061,212,0,absent,absent,absent,absent,0.328642909,0.277730733,0.000761615,0,0.392864744,0.031846645,0.089222654,0.301314396,0.3515371,0.226079205,0,2.91E-09,0.033018826,0.065858168,0.082250179,0.172601507,0.176889641,0.293077165,0.145528659,0.030775852,0.033018829,0.098876997,434.8114534,14.56021978,0.027597375,not_threatened,0.301570476,0.213903973,0.384613437
439562-az,523710-1,Trifolium somalense,Trifolium,somalense,Fabaceae,under,NT,1,0,EN,T,1,low_confidence,1900,1,4469.5,8,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,66.85431923,2.828427125,0.148999813,under,0.38524297,0.307319653,0.472027136
439557-az,523714-1,Trifolium spananthum,Trifolium,spananthum,Fabaceae,correct,T,0,1,VU,T,1,confident,2600,3,90242,40,1,present,present,absent,present,0.156715809,0.510278737,0,0,0.333005454,0.025939153,0.058437489,0.586554879,0.264462192,0.064606287,0,0,0.092073988,0.161952627,0.186099977,0.202778792,0.166466907,0.134170154,0.050010285,0.00644727,0.092073988,0.254026614,300.4030626,6.32455532,0,threatened,0.681022489,0.605915781,0.75624689
448900-az,857920-1,Urtica simensis,Urtica,simensis,Urticaceae,correct,NT,0,1,LC,NT,0,confident,2450,6,122919,96,1,present,present,absent,present,0.209355092,0.462939725,0.005465906,0,0.322239277,0.022405229,0.060010975,0.465814891,0.281988669,0.169780236,0.000127393,0.001080755,0.066895878,0.124090938,0.14358842,0.168940418,0.148363122,0.205153168,0.113527574,0.028232334,0.068104025,0.192194964,350.5980605,9.797958971,0.073931768,not_threatened,0.314094237,0.21370566,0.407132563
999352-az,77131749-1,Vachellia negrii,Vachellia,negrii,Fabaceae,over,T,2,0,LC,NT,0,confident,2550,9,230426,96,0,absent,absent,absent,absent,0.202740838,0.544632749,0.003252905,0,0.249373509,0.020301411,0.053453251,0.521966505,0.280818864,0.123459969,7.58E-05,0.000643199,0.043925053,0.151391273,0.168664013,0.192758989,0.165094584,0.177728819,0.081442489,0.018275764,0.044644068,0.196035341,480.0270826,9.797958971,0.05703424,over,0.530545672,0.454163269,0.596251929
999348-az,77131769-1,Vachellia prasinata,Vachellia,prasinata,Fabaceae,correct,T,0,1,EN,T,1,confident,900,3,75,20,1,present,present,absent,present,0.127644539,0.593337499,0.13991739,0,0.139100572,0.007040248,0.024465155,0.694014136,0.192394089,0.082086372,3.52E-06,8.57E-05,0.022195446,0.168122745,0.254235842,0.197692774,0.138361112,0.121309569,0.075875021,0.022118231,0.022284705,0.19040745,8.660254038,4.472135955,0.37405533,threatened,0.611526541,0.54496638,0.693335572
454475-az,775480-1,Vepris dainellii,Vepris,dainellii,Rutaceae,over,T,2,0,LC,NT,0,confident,2125,7,280883,168,1,present,absent,absent,present,0.250102131,0.469224707,0.004762674,0.001355093,0.274555395,0.025109312,0.079857624,0.491030631,0.279120204,0.124882228,0.001520372,0.007635448,0.07547618,0.141178843,0.152207898,0.178783272,0.148733547,0.176779397,0.094787324,0.022897717,0.084632001,0.225810844,529.983962,12.9614814,0.06901213,over,0.696292978,0.619785851,0.7770031
454994-az,810921-1,Verbascum chiovendae,Verbascum,chiovendae,Scrophulariaceae,correct,T,0,1,VU,T,1,confident,2000,3,37735,32,1,present,absent,absent,present,0.253760017,0.208604275,0,0,0.537635708,0.048727822,0.096492016,0.264264231,0.326186795,0.264329136,0,0,0.013807558,0.021635676,0.045045945,0.176357434,0.174758906,0.338433751,0.181938429,0.048022301,0.013807558,0.035443234,194.2549871,5.656854249,0,threatened,0.516599245,0.443773509,0.606246791
453225-az,811436-1,Verbascum sedgwickianum,Verbascum,sedgwickianum,Scrophulariaceae,correct,T,0,1,EN,T,1,low_confidence,3350,2,28,12,1,present,present,absent,absent,0.262213698,0.34096348,0.002530782,0,0.39429204,0.039156703,0.077703186,0.337338561,0.340330474,0.205471076,0,0,0.023251924,0.033569603,0.079026532,0.23529552,0.243192618,0.318679832,0.060286104,0.006697868,0.023251924,0.056821527,5.291502622,3.464101615,0.050306874,threatened,0.436639075,0.362787582,0.520311549
453155-az,811474-1,Verbascum stelurum,Verbascum,stelurum,Scrophulariaceae,correct,T,0,1,EN,T,1,confident,1650,5,240963,28,1,present,present,absent,absent,0.18255737,0.610903391,0.005136712,0,0.201402527,0.022363244,0.048797304,0.564075697,0.261300716,0.103463038,0.000119719,0.001015658,0.032613552,0.172538372,0.187154932,0.210592264,0.173173061,0.161194952,0.051469597,0.010127892,0.033748929,0.206287302,490.8798224,5.291502622,0.071670861,threatened,0.586866758,0.509273476,0.681787114
1052359-az,258203-1,Vernonia cylindrica,Vernonia,cylindrica,Asteraceae,under,NT,1,0,VU,T,1,confident,1500,5,49816,44,0,absent,absent,absent,absent,0.315210719,0.305460441,0.001015075,0,0.378313765,0.034676156,0.083905728,0.305688443,0.37821698,0.197512694,0,3.88E-09,0.031081587,0.056604899,0.088931632,0.216483813,0.214219788,0.292218537,0.090222059,0.010237681,0.031081591,0.08768649,223.194982,6.633249581,0.031860238,under,0.145047725,0.091065289,0.216828286
1052363-az,997843-1,Vernonia dalettiensis,Vernonia,dalettiensis,Asteraceae,correct,T,0,1,EN,T,1,confident,2070,1,15691,20,1,present,present,absent,present,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,125.2637218,4.472135955,0,threatened,0.725354971,0.656145692,0.793723034
1052998-az,997848-1,Vernonia didessana,Vernonia,didessana,Asteraceae,correct,T,0,1,VU,T,1,confident,1460,2,139,12,0,absent,absent,absent,absent,0.376122487,0.336354569,0,0,0.287522944,0.014218971,0.067371474,0.266382584,0.422888534,0.229138437,0,8.26E-09,0.046249744,0.087763178,0.105097069,0.178796745,0.169551785,0.271214449,0.126383049,0.014943971,0.046249752,0.134012931,11.78982612,3.464101615,0,threatened,0.725354971,0.656145692,0.793723034
1053130-az,60434243-2,Vernonia friisii,Vernonia,friisii,Asteraceae,correct,T,0,1,EN,T,1,confident,1550,1,1967,12,0,absent,absent,absent,absent,0.258977847,0.501416367,0.05529658,0,0.184309206,0.039839236,0.152798064,0.424697355,0.338676881,0.043988464,0.001127922,0.001661359,0.075119943,0.053903794,0.112832404,0.256139467,0.221212784,0.232635057,0.043469603,0.001897667,0.077909224,0.131813018,44.35087372,3.464101615,0.235152248,threatened,0.72554022,0.656145692,0.793723034
1053006-az,997842-1,Vernonia gilbertii,Vernonia,gilbertii,Asteraceae,correct,T,0,1,VU,T,1,confident,1850,3,17838,40,0,absent,absent,absent,absent,0.313176643,0.308152028,0,0.003774552,0.374896777,0.030072248,0.107877031,0.346567105,0.323334857,0.192148759,0.003926003,0.018646289,0.042792176,0.063600446,0.07496164,0.170832581,0.15459664,0.263512559,0.163997158,0.043134509,0.065364468,0.128964914,133.5589757,6.32455532,0,threatened,0.725354971,0.656145692,0.793723034
1053517-az,997846-1,Vernonia tewoldei,Vernonia,tewoldei,Asteraceae,over,T,2,0,LC,NT,0,confident,1900,3,31132,28,1,present,present,absent,absent,0.185648649,0.624955366,0.008995744,0,0.180400241,0.025665998,0.0689057,0.646357265,0.223406635,0.035664402,0.000209639,0.001778501,0.099131445,0.200274094,0.216439433,0.198126572,0.152594661,0.094354829,0.028955154,0.008135673,0.101119584,0.301393678,176.4426252,5.291502622,0.094845896,over,0.725354971,0.656145692,0.793723034
1053525-az,997847-1,Vernonia thulinii,Vernonia,thulinii,Asteraceae,correct,T,0,1,EN,T,1,confident,1375,2,25539,20,0,absent,absent,absent,absent,0.376122487,0.336354569,0,0,0.287522944,0.014218971,0.067371474,0.266382584,0.422888534,0.229138437,0,8.26E-09,0.046249744,0.087763178,0.105097069,0.178796745,0.169551785,0.271214449,0.126383049,0.014943971,0.046249752,0.134012931,159.8092613,4.472135955,0,threatened,0.725354971,0.656145692,0.793723034
